ARRONDISSEMENT,latitude,longitude
12,48.84578999705184,2.395439595726936
18,48.88969999481353,2.33716750563242
15,48.84741199532296,2.301659002742422
15,48.83296600027798,2.298818003090519
18,48.893050001031,2.341565005801035
17,48.88824000251333,2.315912695869339
19,48.89248999614459,2.37906430271465
14,48.83219500063171,2.32544280582969
18,48.88792800345752,2.35173869454516
20,48.87073499680323,2.38366959988679
18,48.888412002328465,2.342682399765451
17,48.88254999510248,2.296458003718442
16,48.85700200165677,2.228559303002233
16,48.85138299504051,2.27614879353208
17,48.893997002983276,2.31280539576009
18,48.89225076593497,2.346411421356341
20,48.86778999884618,2.389698505387736
16,48.860854996806175,2.282340805481504
17,48.89438199886163,2.320112004827114
15,48.8303800030137,2.29484499416297
15,48.85441600137493,2.291733299320608
15,48.84326600262259,2.292837401401109
13,48.83571200076014,2.347804503459802
17,48.8850560017294,2.297069305148226
13,48.82141000212748,2.351555603566474
19,48.900653998047154,2.38053899941209
20,48.848530002327905,2.39961239435893
15,48.842692995587626,2.292303293276021
17,48.892269996203154,2.3157836970279
19,48.88123000169741,2.37243630298298
18,48.89515699939528,2.34012479646488
16,48.867392999442124,2.285969498354748
13,48.823859999170004,2.36499170469214
20,48.867569995413405,2.39201550492331
19,48.88402000228183,2.390012694223045
15,48.841869995080074,2.276722398084141
15,48.83714999971961,2.278790004043
15,48.845432001560205,2.30175020592373
20,48.86712300149441,2.39076420485821
18,48.89546200223514,2.35039689917433
16,48.85459499840795,2.28064900085948
15,48.841189997605795,2.28838590026416
12,48.8458500007288,2.40421300268
17,48.88621499948202,2.285986400554991
15,48.8366299999492,2.28360919712586
14,48.83239999589981,2.338147605728917
20,48.86800399981442,2.392610994208711
19,48.89595799680148,2.378448196140258
16,48.8493080028347,2.27119949594821
20,48.86925999826564,2.3917717965403
19,48.893723000470814,2.380639794914698
19,48.884536999795685,2.37362960661614
15,48.83808499937853,2.306882406311408
16,48.845454998815,2.271732595891028
14,48.841304999997085,2.33012820274501
13,48.8379169995675,2.37020869918586
16,48.8738700016668,2.291103603884529
17,48.88130999588457,2.30019070427048
16,48.84525999977169,2.26265759489934
17,48.8831979946737,2.30209760321824
13,48.82387999894679,2.353883004890554
13,48.818478000402756,2.358466102429987
20,48.87163500097187,2.402382596882068
14,48.832775001518996,2.314461201704595
15,48.84150699481031,2.27798700199846
15,48.82922400049849,2.3023461982533
13,48.832886000590115,2.357003201613762
15,48.83648699752005,2.27992130446453
20,48.86454999762598,2.39091250625289
18,48.88617699613808,2.353431700423824
20,48.863409996383815,2.410478398984049
16,48.84338999788168,2.26941899570147
16,48.85117000347711,2.25998640053465
15,48.83321400251705,2.27618960438936
17,48.89304700051302,2.315803505225314
19,48.89231999862122,2.378934403668161
16,48.84337199480954,2.264922401704428
19,48.88403699813793,2.395147800268629
16,48.85019300262174,2.26707669934572
18,48.89942600063195,2.34472509498666
17,48.88789699596317,2.315687204792483
15,48.84211000177784,2.29574200168239
13,48.822649996064015,2.34310269786884
15,48.844430000577475,2.290475594521071
16,48.87183400231765,2.289962304783464
18,48.895843996565155,2.36216520434321
15,48.83682999591221,2.302444699242635
15,48.83818399841711,2.289167205325277
18,48.89275252261379,2.343466578073394
13,48.82924299737603,2.382230505322742
15,48.84506599700881,2.299068193509141
18,48.88784800152221,2.346181606448626
14,48.8226739961062,2.3230285990793
18,48.88938499866463,2.33676340087549
12,48.849409998443164,2.38445279582586
13,48.82709499606438,2.366838699854016
12,48.84855699940655,2.393476500751045
20,48.869277995474384,2.405164696582489
15,48.83948000173149,2.31569390476723
17,48.888415995739294,2.307430994305955
17,48.88199599918284,2.296455601934315
12,48.84607999764655,2.39554170067173
18,48.89764800318056,2.32975150262696
19,48.88414799824801,2.374099494571501
20,48.863968000403915,2.39790500531596
12,48.838046996585206,2.389201903861358
12,48.84782399733398,2.397784705000745
19,48.87945600145128,2.40181759495621
12,48.84474599703989,2.381417999082555
18,48.88746600106639,2.35232519456917
12,48.8394899965765,2.391591498764293
19,48.87815500320579,2.371048506351628
15,48.83748999558301,2.309583994604271
12,48.849907003087345,2.374899100339366
19,48.89258599885403,2.37919099327439
18,48.88579999602361,2.351085697798016
20,48.86288999819894,2.40800800201575
13,48.827763001894894,2.364486201245201
13,48.82126999919109,2.378804204870816
16,48.85208000280092,2.2609300044346
20,48.86340999586322,2.407618802479662
20,48.8510400008031,2.39997550573971
12,48.84848400087012,2.38399239800235
19,48.87767400331664,2.39589930460103
17,48.889349996412044,2.293233196166935
15,48.839979998029904,2.29802940669272
13,48.83276699952857,2.374761295369234
13,48.82338300331534,2.36192799998339
17,48.8863700023879,2.306092293799218
20,48.86897999670787,2.4021387031122
16,48.85015500342195,2.276844703647537
12,48.83799699739461,2.382393000197507
12,48.844079998090585,2.405438998773796
18,48.887549997322324,2.346849995266899
14,48.83499500280258,2.34150719834387
17,48.88952599906174,2.2946552980085
18,48.88807300028264,2.347759005961196
13,48.83764999613884,2.35495000471282
13,48.81936000018026,2.360844899274792
17,48.88245800340038,2.294817997910939
19,48.883223997860924,2.376559997601307
19,48.886401997889195,2.38271979451808
18,48.895236999954996,2.331425400523013
12,48.838569995364956,2.388705700124956
17,48.88437300158595,2.300635006494225
20,48.86066399833334,2.411049598642468
13,48.8220199995755,2.36058830645726
12,48.8444479958275,2.402112997701544
18,48.8898499996813,2.340631702522053
20,48.84968600027821,2.39929100017289
17,48.88276700016343,2.301940698982749
20,48.87010600153344,2.39565420209522
13,48.83413300065583,2.35880370023471
13,48.81962999921609,2.344843106720988
16,48.86752280787154,2.272121031011636
17,48.883889996525745,2.311776599881729
12,48.84963599834222,2.379199701454251
15,48.8331699968292,2.269883197249721
15,48.845659998105546,2.29484679860831
13,48.82300599682921,2.358011701997391
20,48.87138700011481,2.402124995251202
18,48.89658399795796,2.335100998162484
13,48.823050002478254,2.362139202623829
16,48.848842998759196,2.266020006783127
18,48.8940850002366,2.333798403321607
18,48.89879200344258,2.36692299649323
18,48.88563499800737,2.355769005049136
17,48.88768399812915,2.317123700766526
12,48.839812998097344,2.40633820497983
15,48.8425999963604,2.31628370053903
19,48.87435000351849,2.375038899003607
12,48.840824001937,2.400337006014541
15,48.85233999795549,2.289075994522737
18,48.89555700014902,2.352933999586592
17,48.89935699726604,2.322190002646178
18,48.89002200196364,2.32734999668394
14,48.8343770018357,2.324448006122043
15,48.83775300326465,2.294568306493353
12,48.83287000209229,2.39822770300007
14,48.8302079984946,2.32332750337315
20,48.84910199989026,2.40836119596372
17,48.88781700133819,2.30748770188113
20,48.85347000093996,2.400262599307217
17,48.891211996637644,2.31762670384018
19,48.884420003195174,2.36801400272238
19,48.89629400150955,2.387282603163263
17,48.89210999946528,2.303663504622244
13,48.83230600256981,2.377665497441419
19,48.88381199457829,2.38217739893254
19,48.89006999719783,2.379595300945203
12,48.838805996106494,2.376998200857586
20,48.84954999478689,2.405154503258506
12,48.83426999593819,2.385550697866338
20,48.85793700058886,2.403576000460901
13,48.8194199977264,2.361449200117459
13,48.83131399969,2.360968404165699
13,48.83310999945457,2.36141179518494
19,48.875644997626125,2.3837711956034
13,48.82551199468271,2.366520405637112
13,48.83081400024673,2.37680130427663
14,48.82599300032319,2.32888869524909
18,48.898505994992064,2.336031203889029
19,48.899753997343375,2.375171394096267
17,48.89006999780877,2.2967567013785
13,48.83296200281111,2.364377303680253
19,48.88509799695386,2.37645129560262
15,48.84779399916624,2.302753698239448
13,48.824206998493594,2.35491160298467
16,48.85343999504174,2.26656630542758
12,48.849907003087345,2.374899100339366
15,48.84150699490914,2.282604702030385
15,48.855366001675236,2.29083419575409
19,48.882853995789645,2.37248519951404
17,48.8918269996218,2.32255720076386
16,48.83673499773183,2.2626909944888
15,48.83848599791763,2.298489004465107
15,48.846526995928414,2.2830784062628
14,48.82631299573284,2.338252000355454
19,48.87439699661476,2.38363219759179
19,48.87646499762096,2.373059999332453
18,48.8903951776821,2.3594648955457
13,48.82272699646713,2.346774595945323
13,48.831249999895945,2.358262295222159
15,48.843629999441575,2.322701999210819
